Text,Text_length,token_length
يلا سيب اختي مرحبا بكم في فيديو في حصتكم جونا في رمضان حصان يجيكم ملحد الخميس من تسعه للعشره ونصف عمار اسلام وايناس مرحبا بكم صافا الحمد لله الحمد لله الحمد لله الله يسلمك هذا رمضان  مسلسل الضمه السلام عليكم انا هذا العام جوزته مليح رمضان اللي عجبني بزاف ونشكر باش يخرج هذا رمضان وقولوا لي من غير الضمه ونخرج عمار سميره تي في وهذا ما كانشوش بزاف غير الضمه  قبل قبل هاد المسلسل واحد ما كان يعرف الاخر انا كنت نعرف ايناس اسلام  ضحك قلنا انا اوكي انا اسلام وايناس  ومن بعد تلاقيت كانوا قدامي ايناس وسلام قالت لك ايناس ولينا خاوه ميساء ولا عمار ولا اسلام انا عبد الهادي بعد ما قبلونا بعد ما قبلوكم انا مزاحم انا مزاحم كيف جابت ليها زعما خالتي كيفاش وينش عاقل عاقل وانت ميساءلك بزاف وانا ماشي عاقله بزاف ضحك  كنافه قبل ما يكونوا الكاميرا طلقه روحي الوقت ماشي القريه ما تقراش ضحك سبحان الله  عمار ميساء ايناس اسلام ماشي الحاجه ضحك  صعيبه عمتي صليحه تضرب نوال علاش باسكو والحمد لله جازت مليحه لمس الخير ياسمين واش راكي مساء الخير الحمد لله الحمد لله وانت صحه فطورك الله لا باس الحمد لله الحمد لله  سهله شويه ان شاء الله ان شاء الله ان شاء الله  ان شاء الله ان شاء الله  انا اللي يعجبني الله يبارك يعطيني قبل ما نبداو سيكونس نروحو شغل وحدنا هكذا ونخدموها يعني يخدم انا بالزاف عجبوني كريمو دراجي ثاني اللي يبدعوا ومصطفى المغنيه مساء الخير انس الحمد لله لاباس وانت الحمد لله الحمد لله صحه فطورك الله يبارك فيك يعطيك العام  مسلسلات  اوكي وشنو تاني  ضحك عندي  ربي يوفقك ان شاء الله  يعطيك الصحه ان شاء الله  يعطيك الصحه اقول واش عجبك واش عجبك بلاك المسلسل الشعب الجزائري حقيقيه  شكرا قولوا لي وقتاش اسكو كملتوا انتم انا  وايناس  ضحك ما تقدريش تحديه انا مازال مازال انا حبيت نعاون عمر عمر قلبي ضحك انت انت تبكي  يعني ما دربهمش تاع الصح يعني  ما وجعناكمش والحمد لله كيخرجوا من احد اللسان علاء مساء النور واش راك صافا صحيت صح رمضانك علاء يغلبك رمضان ضحك في رمضان هذا  العام ضحك  ار والله  يعطيه الصحه الحمد لله الله يعيشك خويا الله يعطيك الصحه اخويا العزيز الله يبارك ما شاء الله ان شاء الله ان شاء الله  اخو البنات ضحك  الله يحفظك ضحك  في حياتك يا الله ان شاء الله بالصحه والهناء وجوزهم مهني ان شاء الله وصحه عيدكم ضحك ميرسي يعطيك الصحه بتقولي ميساء ضحك دقتلك يا اسلام  ضحك اسلام انا المحجور يعني ومعنا مدام بولحروس مساء الخير واش راكم الحمد لله وانتم الحمد لله الحمد لله الحمد لله ضحك يعطيك الصحه طاطا يعطيك الصحه تعجبني  يسلمكم ايناس حمزه منى منى ضحك منى واش راكي صافا السلام عليكم  مليون اوكي  علاء الدين علاء الدين علاء الدين يضرب  ش رياضيات ضحك لا لا لا شوف كاينه وحده زهره واحده مساء الخير على مساء النور واش راك صافا الحمد لله الحمد لله  عاصمه اليابان  دونك دونك قولي قولي  اسلام اسلام ايناس ايناس هذه واعره ضحك روحوا  علاء تقدر تعاونهم  ضحك عمار شكون مسلسل شكون هو المسلسل اللي حقق اكبر نسب مشاهده في اليوتيوب مبروك عليك ما شاء الله عليكم  ضحك لا لا تتحدث خبيه ضحك انا عجبت ني الله يبارك ما شاء الله شكون  ان شاء الله  اعطت لنا اعطتنا الاشواك وقادت تفاهمنا انا عونوني بزاف شغل ما جاتني صعيبه انا وحدي وزادت ساره على ربي  كانت عندنا راني نحيوها اليوم كنست قبل كل واحده قبل ما ترني في بيت الممثلين اللي خاصين بهذيك نعاودوها مع المخرج والمساحه يحيى والكتيبه واللي يحبوها نعطوها الجمهور ونشكر بزاف مزاحميه الله يطول ان شاء الله والسائح ربي  تحيه  وسفيان اللي كانوا معنا فيكم ان شاء الله فكره كل واحد يعطيني اخيرا وتحيهم نحبكم نموت عليكم  سفيان ساره عمي سفيان  تحيه كبيره وان شاء الله يجوزو رمضان مليح بالصحه والهناء والصحه رمضانكم هادوك لي كومونتير نحبك نموت عليك ,3254,1106
ايه بصح بين الحجر و انسان اي انت هل نفس الشيء ,46,16
وصلوها لقادا و ميلود باه يشوفوها ,33,14
ميلود الغالب انا نبغي قاده بزاف عليك ,37,14
كورج والله انا منةصطرا ونعفها م عنات فااطيق ,44,21
أفضل محتوى والله أنا كنت مجمع في درنا وقفت هاكا من بلاصتي و ڤعت نصفڤ كي مهبول وحدي  المهيم والله فوتنا معاكم أفضل رمضان kada milod  bravo ,138,49
لا حول ولا قوت الا ابلله واسغفر الله العظيم ,44,16
Chì Toulä والله يلا بصح حنا نسا نكرهولك الخدمة ههع ,51,22
هه نتا موهبة تستحق الدعم صح ,28,13
متتمسخرش بيا حسبتطم حبستو البرنامج لي ضالين تهيصو عاملول تسما ضك فاتوني تسع حلقات و عندي كنطرول  ,97,40
   الحرية صحيح و لكن الليبرالية المفرطة جعلت الملايين في الطريق ,64,24
بارك الله فيك على الفلوقاتكالعادة دائما في القمةبرافو,53,19
هه نعرفو قصة انتاعها ان شاءالله ربي يتقبل منها وربي يهدينا جميعا ,65,26
عسل ليكيدفمسلسل مرمركتهاش هنا رمركتها قبلما تهدر عليها نت ,58,25
واش من عرب علاه هنا المان و لا سويسريين واش من لغة عربية فصحى تاعهم  هما يهدرو بالهجات كيما حنا و لغتنا المشتركة العربية الفصحى لي ندرسو بيها,141,54
ليصلي على النبي يدرلي ابوني خاوتي ,34,15
ربي معاك خويا جواد تحية ليك من مستغانم ,39,16
ربي يجيب الشفاء العاجل لعمي صويلح ويرجع للشاشة والله الشاشة صامطة بلا بيه ,74,28
لي رآه يشوف فيه يظير جام ,25,13
خويا جمال انت زعيم ربي يحفضك ,29,14
مشاء الله أخي قمة كمل راك في الطريق الصحيح ولاية تمنراست من أجمل المناطق في الجزائر عشت فيها  سنين من أجمل مراحل حياتي الطبيعة الكرم حسن الضيافة بإذن الله يجي نهار ونعاود نزورها ,178,62
الحوله هاذيك لي مثلت فلبراني وزادو جابوها هنا شكون ومنين جابوها ,64,26
انا توحشت عاشور اصلي كي بدلو صالح اوقروت صمااط ,47,19
اعتقد ان الكثير من يحبك اخي جواد ماتزيدش تلبس سروال مقطع و انت حر ,66,25
كاين مشكل ثاني  الاختلاط  ,26,12
وفي الأخير يربح التاجر من تعب الفلاح ,37,16
شعب رائع كونتيني حبيبنا ليفيديو داياولك فوور بزاف ,50,23
جواد خويا مقصتهاش هنا كي يمسحلك الصباط تبان ماكش جزايري ,56,27
تستهل خويا  فديو را ييع جرب سنغافورة  اندونسيا ماليزيا ,55,27
تقعد في الخرا هه واش هاذا هشام مام حنا إذا واصلت هاك بتطياح الفن عندنا والله ما يتطور ,86,34
علاش سمير سروال مقطع  آه راك كبير  ,35,16
داك شي لي كان اخويا انسان خلوق و أعمالو هايلين ,47,20
ماشاء الله على بلادنا وعلى ناسها مناطق كيما هادي كنز منسي ان شاء الله الدولة تدعمها ,84,28
شيئان يغيران نضرتك للحياة المرض و الغربة الحمد لله أنا ربي أنعم علي بالمرض ليريني النضرة الحقيقية للحياة فهمت معنى قول الله العزيز الحكيم  يا قوم إنما هذه الحياة الدنيا متاع وإن الآخرة هي دار القراراللهم إني أسئلك رضاك و الجنة و أعوذ بك من سخطك و النارقولوا آمين ,263,91
شكون راه يتفرج فلفديوا مين بان هشام فتلفزيو في امبيسي ,54,23
مراد الا شفت هاد الكومونتار قلي فيسبوك في الفيديو الجاي ولارسلي Abdou ksl ,74,28
انا عجبني بلوطة كي قال لجواد راهي جات لامرة ,44,17
شكون جا يشوف نوري ربي يرحمو ,28,14
وقيلا نتا وليد الناس المريحين و لاباس بيهم علابيها راك تهدر ,60,24
 o_z  انت لي راك مقلق على شيء ما يخصك أصلا ربي يهديك ,53,28
ليشاف فيديو مور مادينا الكحلوشا يدير جام ,41,16
ياخو ياخو ياخو ضحكتني هاديك بوليس ,34,20
احسن صانع محتوى ما شاء الله ربي يوفقك ,38,18
خويا جواد قول لمروش راك بطيت علينا بزااف رانا توحشناك ,54,24
صراحة اجمل مسلسل رمضاني من يوافقني الرأي ,41,17
هاذاك اويحي الخبيث ماشي جواد هه ,32,16
قنديل لازم فطور رمضان غ غرف نوم ع ,34,14
ماشفنا واالو على حسب العنوان قلت صاي الدنيا حتحبس هنا اليوم هه ,63,21
نصائح يجب اتباعها لزيادة الوزن بسرعة للرجال و النساء  علاج النحافة lol ,71,24
و نتمنالك المزيد من النجاح و التفوق ,36,13
نشالله يا ربي والله نحيتهالي من فمي و ختصرت عليا لكتيبة هه ,59,26
من احسن ماشفت ورئيت تستحق ان تكون في نسيونال جيقرفي انت افضل تحياتي ليك من الجزائر بتوفيق ان شاء الله ,102,35
بصحتك جمال ربي وفقك ياك قتلك زورني لسطيف نستيكيو عتروس نخم ديكور فنادق محلات ادارات شنابر كوزينات وو  مهم يعطيكم الصحة ,119,49
هشام فتحت حانوت وقيلا نجي نشري عليك ,36,16
على سلامتك خويا جواد عودة ميمونة إن شاء الله ,45,17
اللهم ارفع عن هذا الوباء الخطير ,32,13
zinou Bakel عهه حسبتك تع لهيهه ,31,13
   سهيلة معلم هي الأميرة عبلة بصح توسوست ياخويا أسامة شكون علامن راك كي ڨلت  ستار كعب ,86,41
   شوف لازملك شهادة التوفل او تقدر تقدم لمعهد لغة في جامعة لي تقولك لو تنجح في معهد بتاعنا في اللغة الانحليزية نقبلوك ,118,43
بالعكس مكانش احلى من الإنسان الغير متصنع ربي يوفقك وتوصل للي تتمناه  الحمد لله علي سلامتكم علي كل حال مطولش علينا ,114,40
